02000001110001001000000000110, 0200000111000100100000000011, 1.83457e+010, 1.45932e+008
02000001110001001000010000000, 0200000111000100100001000000, 1.83593e+010, 1.69373e+008
02000001110001001000010000001, 0200000111000100100001000000, 1.83943e+010, 2.0713e+008
000000000000000000000000000000, 00000000000000000000000000000, 1.72624e+010, 1.4394e+008
000000000000000000000000000001, 00000000000000000000000000000, 1.72394e+010, 1.19132e+008
020000011100010010000100001000, 02000001110001001000010000100, 2.00272e+010, 1.6502e+008
020000011100010010000100001001, 02000001110001001000010000100, 2.00315e+010, 1.69677e+008
020000011100010010000100001010, 02000001110001001000010000101, 2.00272e+010, 1.6502e+008
020000011100010010000100001011, 02000001110001001000010000101, 1.99892e+010, 1.24001e+008
020000011100010010000100000100, 02000001110001001000010000010, 2.00014e+010, 1.5177e+008
020000011100010010000100000101, 02000001110001001000010000010, 2.00171e+010, 1.68684e+008
020000011100010010000100000010, 02000001110001001000010000001, 1.99969e+010, 1.41586e+008
020000011100010010000100000011, 02000001110001001000010000001, 1.99912e+010, 1.35359e+008
020000011100010010000100000110, 02000001110001001000010000011, 1.999e+010, 1.39438e+008
020000011100010010000100000111, 02000001110001001000010000011, 1.999e+010, 1.39438e+008
020000011100010010000100001100, 02000001110001001000010000110, 2.00082e+010, 1.44337e+008
020000011100010010000100001101, 02000001110001001000010000110, 2.00082e+010, 1.44314e+008
0000000000000000000000000000000, 000000000000000000000000000000, 1.87886e+010, 1.56922e+008
0200000111000100100001000010000, 020000011100010010000100001000, 2.17432e+010, 1.22965e+008
0200000111000100100001000010100, 020000011100010010000100001010, 2.17432e+010, 1.22965e+008
0200000111000100100001000001000, 020000011100010010000100000100, 2.17455e+010, 1.55474e+008
0200000111000100100001000001001, 020000011100010010000100000100, 2.17298e+010, 1.38575e+008
0200000111000100100001000000100, 020000011100010010000100000010, 2.17545e+010, 1.70402e+008
0200000111000100100001000001100, 020000011100010010000100000110, 2.17222e+010, 1.43645e+008
0200000111000100100001000001101, 020000011100010010000100000110, 2.17226e+010, 1.4408e+008
0200000111000100100001000011010, 020000011100010010000100001101, 2.17199e+010, 1.19993e+008
0200000111000100100001000011000, 020000011100010010000100001100, 2.17219e+010, 1.22153e+008
0200000111000100100001000011001, 020000011100010010000100001100, 2.17224e+010, 1.22632e+008
0000000000000000000000000000010, 000000000000000000000000000001, 1.87446e+010, 1.36126e+008
0000000000000000000000000000011, 000000000000000000000000000001, 1.87721e+010, 1.65888e+008
0200000111000100100001000010110, 020000011100010010000100001011, 2.17192e+010, 1.41296e+008
0200000111000100100001000000110, 020000011100010010000100000011, 2.17143e+010, 1.33715e+008
0200000111000100100001000010010, 020000011100010010000100001001, 2.17653e+010, 1.41787e+008
0200000111000100100001000010011, 020000011100010010000100001001, 2.17648e+010, 1.41296e+008
0200000111000100100001000001110, 020000011100010010000100000111, 2.17222e+010, 1.43645e+008
0200000111000100100001000001111, 020000011100010010000100000111, 2.17226e+010, 1.4408e+008
0200000111000100100001000001010, 020000011100010010000100000101, 2.17468e+010, 1.386e+008
0200000111000100100001000001011, 020000011100010010000100000101, 2.17467e+010, 1.38568e+008
